Question ID,Sentence Order,Question,Answer Candidate Sentence
2697,2,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Our results_indicate that FLCN is specifically required for the amino acid-stimulated recruitment of mTORC1 to lysosomes by Rag_GTPases
2697,3,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The V-ATPase is necessary for amino acid-induced activation of mechanistic target of rapamycin complex 1 mTORC1 which is important in controlling cell_growth in response to nutrient_availability and growth signals
2697,4,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,These data_indicate that mTOR is required for amino acid-dependent activation of p70 s6k
2697,5,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,GCN3 a positive regulator required for increased GCN4 expression in amino acid-starved cells is thought to function by antagonism of one or more negative regulators encoded by GCD genes
2697,6,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Amino acids induce mTORC1 activation on lysosomes via the small Rag_GTPases and the Ragulator complex thereby controlling protein translation and cell_growth
2697,7,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The Rag guanosine_triphosphatases GTPases activate mTORC1 in response to amino_acids by promoting its redistribution to lysosomes
2697,8,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,These new findings define the lysosome as a site of action for FLCN and indicate a critical_role for FLCN in the amino acid-dependent activation of mTOR via its direct interaction with the RagA/B GTPases
2697,9,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,We show that LRS directly binds to Rag GTPase the mediator of amino_acid signaling to mTORC1 in an amino acid-dependent manner and functions as a GTPase-activating protein GAP for Rag GTPase to activate mTORC1
2697,10,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,MCRS1 binds and couples Rheb to amino acid-dependent mTORC1 activation
2697,11,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,These results document the amino acid-dependent control of the synthesis of specific cell-cycle regulators and help to explain the block at G1_phase after amino_acid limitation
2697,12,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Sancak et_al. 2010 identify a lysosomal membrane-localized super-complex that drives amino acid-dependent mTORC1 activation
2697,13,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,As a consequence the binding abrogates the interaction of mTORC1 with Rag GTPase complex and the recruitment of mTORC1 to the lysosome thus inhibiting amino acid-induced mTORC1 activation and cell_growth and promoting autophagy
2697,14,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Amino acids are required for activation of the mammalian_target of rapamycin mTOR kinase which regulates protein translation cell size and autophagy
2697,15,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The mTOR Complex 1 mTORC1 pathway regulates cell_growth in response to numerous cues including amino_acids which promote mTORC1 translocation to the lysosomal surface its site of activation
2697,16,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,These results_demonstrate that SH3BP4 is a negative_regulator of the Rag GTPase complex and amino acid-dependent mTORC1 signaling
2697,17,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,ATF4 is the functional counterpart to the yeast amino acid-dependent regulator GCN4 and GCN4 recruits Mediator during transcriptional_activation
2697,18,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Here we show that growth factor-dependent activation of mTORC1 by amino_acids but not glucose requires macropinocytosis
2697,19,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Here we show that leucyl-tRNA_synthetase LRS plays a critical_role in amino acid-induced mTORC1 activation by sensing intracellular leucine concentration and initiating molecular events leading to mTORC1 activation
2697,20,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Amino acid availability activates signaling by the mammalian_target of rapamycin mTOR complex 1 mTORC1 a master_regulator of cell_growth
2697,21,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Amino acid and glucose-induced PLD and mTORC1 activity were also dependent on the GTPases RalA and ARF6 and the type_III phosphatidylinositol-3-kinase hVps34
2697,22,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The V-ATPase undergoes amino acid-dependent interactions with the Ragulator complex which is involved in recruitment of mTORC1 to the lysosomal membrane during amino_acid_sensing
2697,23,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The aim of this study was to determine the effect of selective SNAT2 inhibition on intracellular amino_acid_profiles and amino acid-dependent signaling through mammalian_target of rapamycin in L6 skeletal_muscle_cells
2697,24,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Furthermore amino_acids stimulate PLD1 translocation to the lysosomal region where mTORC1 activation occurs in an hVps34-dependent manner and this translocation is necessary for mTORC1 activation
2697,25,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,We have now found that amino acid-dependent phosphorylation of p70S6 kinase and of S6 in hepatocytes is prevented when AMP-dependent protein_kinase AMPK is activated by either the purine ribonucleoside analogue AICAriboside fructose or glycerol
2697,26,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Recruitment of folliculin to lysosomes supports the amino acid-dependent activation of Rag_GTPases
2697,27,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Here we show that ERK1/2 activation by aurintricarboxylic acid ATA treatment induces the phosphorylation of GAIP in an amino acid-dependent manner
2697,28,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,All other steps of amino acid-dependent exchange of PPi and ATP as well as hydroxamate formation amino_acid acceptor activity of tRNA the binding of aminoacyl-tRNA mRNA and synthetic polynucleotide to ribosomes translocation and peptide bond formation and the termination and release of peptides from ribosomes were apparently insensitive to KSP
2697,29,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,LRS is necessary for amino acid-induced Vps34 activation cellular PI 3 P level increase PLD1 activation and PLD1 lysosomal translocation
2697,30,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Therefore the amino acid-laden macropinosome is an essential and discrete unit of growth_factor_receptor_signaling to mTORC1
2697,31,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Collectively our findings_provide compelling evidence for a direct role of LRS in amino_acid activation of Vps34 via a non-canonical mechanism and fill a gap in the amino acid-sensing mTORC1 signaling network
2697,32,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,This editorial summarizes recent_advances in the identification of mechanisms responsible for amino acid-dependent modulation of glucose_metabolism in liver and skeletal_muscle in vivo
2697,33,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Amino acid-dependent signaling via S6K1 and MYC is essential for regulation of rDNA transcription
2697,35,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Because many amino acid-dependent pathways such as gluconeogenesis and acute-phase protein_synthesis are activated in the liver during severe infection this review will focus on the control of hepatic plasma_membrane amino_acid_transport by specific inflammatory_mediators
2697,36,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Class_III PI-3-kinase activates phospholipase D in an amino acid-sensing mTORC1 pathway
2697,37,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Amino acid-dependent NPRL2 interaction with Raptor determines mTOR Complex 1 activation
2697,38,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Ras homolog enriched in brain Rheb is critical for mechanistic target of rapamycin complex 1 mTORC1 activation in response to growth_factors and amino_acids AAs
2697,39,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Here we show that a lysosomal adaptor protein Lamtor1 which forms an amino-acid sensing complex with lysosomal vacuolar-type H-ATPase v-ATPase and is the scaffold for amino acid-activated mTORC1 mechanistic target of rapamycin complex 1 is critically required for M2_polarization
2697,40,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Class_III phosphoinositide_3-kinase Beclin1 complex mediates the amino acid-dependent regulation of autophagy in C2C12_myotubes
2697,41,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,In the current_study we set_out to identify residues in the VFT domain that specifically support amino_acid binding and/or amino acid-dependent receptor activation
2697,42,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The activation of mTORC1 by amino_acids is mediated by Rag guanosine_triphosphatase GTPase heterodimers on the lysosome
2697,43,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,We thereby propose a negative_feedback whereby Skp2-mediated RagA ubiquitination recruits GATOR1 to restrict mTORC1 signaling upon sustained amino_acid stimulation which serves a critical mechanism to maintain proper cellular_functions
2697,44,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The present report summarizes the use of the AS cDNA to investigate the amino acid-dependent regulation of AS mRNA in normal rat_liver and Fao hepatoma cells
2697,45,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Hijacking leucyl-tRNA_synthetase for amino acid-dependent regulation of TORC1
2697,46,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,The GH3 acyl adenylase family_member PBS3 regulates salicylic acid-dependent defense responses in Arabidopsis
2697,47,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Recent_developments indicate that amino acid-stimulated mTOR-dependent signaling is subject to complex regulation
2697,48,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Thus a key stimulatory event for mTORC1 activation in response to nutrients is the generation of phosphatidic acid by PLD
2697,49,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,This review_focuses on the CaR 's amino_acid_sensing properties at both the molecular and cellular levels and considers new and putative physiological roles for the CaR in the amino acid-dependent regulation of gut hormone secretion epithelial transport and satiety
2697,50,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,This amino acid-dependent inactivation can be composed of trans-inhibition protein synthesis-independent repression protein synthesis-dependent or both depending on the particular substrate tested
2697,51,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Rag_GTPases mediate amino acid-dependent recruitment of TFEB and MITF to lysosomes
